Title	Text	Grade	Level
ဆရာ များ အတွက် အမှာစာ 	၁ ။ ယခု စတုတ္ထ တန်း တွင် သင်ကြား ရန် ပြဌာန်း သော မြန်မာ ဖတ်စာအုပ် သည် မူလတန်း အထက် ဆင့် ဖတ်စာအုပ် ဖြစ် ပါ သည် ။ 	G5	Primary
ဆရာ များ အတွက် အမှာစာ 	 မူလတန်း အထက် ဆင့် မြန်မာစာ သင်ကြား ရာ ၌ သတိပြု အလေးထား ရ မည့် အချက် များ မှာ မြန်မာ ဖတ်စာ ထဲ တွင် ဗဟုသုတ များ ၊ မျိုး ချစ် စိတ်ဓာတ် ၊ ကျန်းမာ ရေး ၊ ရိုးရာ ယဉ်ကျေး မှု ၊ လူ မှု ရေး ဆိုင်ရာ ၊ စာရိတ္တ ဆိုင်ရာ ၊ မွေးမြူ ရေး ဆိုင်ရာ များ ပါ ဝင် ဖွဲ့စည်း ထား ပါ သည် ။ ကလေး များ တတ် မြောက် မှု အခြေအနေ ကို စစ်ဆေး တိုင်း တာ နိုင် ရန် စကားပြေ သင်ခန်းစာ တစ် ပုဒ် ဆုံး တိုင်း လေ့ကျင့်ခန်း များ ထည့် ပေး ထား ပါ သည် ။ 	G5	Primary
ဆရာ များ အတွက် အမှာစာ 	 ဖတ်စာ ပါ သင်ခန်းစာ များ ကို စတုတ္ထ တန်း ကလေး များ အား သင်ကြား သောအခါ ဖော်ပြ ပါ သင်ယူ မှု ရည်ရွယ် ချက် များ ပြီး မြောက် ပြည့်စုံ စွာ ကလေး ငယ် များ သိ ရှိ နားလည် တတ် မြောက် ရန် သင်ကြား စေ လို ပါ သည် ။ 	G5	Primary
ဆရာ များ အတွက် အမှာစာ 	 အနာအကြား တွင် ပုံဝတ္ထု များ ၊ ဖတ်စာ ပါ အကြောင်းအရာ များ နားထောင် တတ် ရန် ဖြစ် သည် ။ အပြောအဆို တွင် ပုံ ဝတ္ထု များ ၊ ဖတ်စာ ပါ အကြောင်းအရာ များ ကို ပြန် ပြော ပြ တတ် ရန် နှင့် သမိုင်း ယဉ်ကျေး မှု ၊ ကျန်းမာ ရေး ၊ စာရိတ္တ ဖွံ့ဖြိုး မှု ဆိုင်ရာ အကြောင်းအရာ များ ကို ပြော ပြ တတ် ရန် ဖြစ် သည် ။ အဖတ် ၊ အရွတ် တွင် ဖတ်စာ ပါ ပုံ ဝတ္ထု များ ၊ ဝါကျ များ ကို အသံနေ အသံထား ၊ အဖြတ်အတောက် မှန်မှန် ဖတ် တတ် ရန် ၊ စာ ကို အဓိပ္ပာယ် ပေါ်လွင် အောင် ဖတ် တတ် ရန် စာ ကို အသံတိတ် ဖတ် ၍ နားလည် တတ် ရန် နှင့် ကဗျာ ကို အသံ အနိမ့် အမြင့် မှန်မှန် ရွတ်ဆို တတ် ရန် ဖြစ် သည် ။ အရေးအသား တွင် လက်ရေးလက်သား လှပ ညီညာ စွာ ရေး တတ် ရန် ၊ သတ်ပုံ မှန်ကန် စွာ ရေး တတ် ရန် ၊ ဖတ်စာ ပါ အကြောင်းအရာ တို့ ကို ပြန်လည် ရေး သား တတ် ရန် ၊ ကိုယ်ပိုင် ဉာဏ် သုံး ၍ ဝါကျ ဖွဲ့ တတ် ရန် ၊ နားလည် ပြီး အကြောင်းအရာ များ ၊ ပတ်ဝန်းကျင် ရှိ အကြောင်းအရာ တို့ ကို စာ တစ် ပိုဒ် ၊ စာ တစ် ပုဒ် စီကုံး ရေး သား တတ် ရန် နှင့် ဖတ်စာ ပါ ကဗျာ တို့ ကို ပြန်လည် ရေး ပြ တတ် ရန် တို့ ဖြစ် သည် ။ 	G5	Primary
ဆရာ များ အတွက် အမှာစာ 	၂ ။ ဆရာ များ သင်ကြား ရာ တွင် စကားပြေ အပိုင်း နှင့် လေ့ကျင့်ခန်း အပိုင်း ကို အချိန် ယူ သင်ကြား ပေး ရ ပေ မည် ။ သင်ကြား ရာ တွင် သင်ခန်းစာ နှင့် လိုက်လျောညီထွေ ရှိ သော သင် နည်း များ ကို ရွေးချယ်၍ ကိုက်ညီ သင့်လျော် မည့် သင်ထောက်ကူ များ အသုံးပြု၍ သင်ကြား ရန် ဖြစ် သည် ။ အထူးသဖြင့် ကလေး များ ကို လုပ်ငန်း ပေး ၍ သင်ကြား ရန် အရေးကြီး ပါ သည် ။ တပည့် များ ကိုယ်တိုင် ပါဝင် ၍ နားထောင် ခြင်း ၊ ပြော ဆို ခြင်း ၊ ဖတ် ရွတ် ခြင်း ၊ ရေး သား ခြင်း များ ပြုလုပ် ရန် အဓိက ထား ရ ပါ မည် ။ ကလေး များ ကို သင်ကြား ရာ တွင် အသိပညာ ၊ ကျွမ်းကျင် မှု ၊ စိတ်နေသဘောထား ကောင်းမွန် မှု ကို ရည်ရွယ် ၍ သင်ကြား ရ ပါ မည် ။ မြန်မာစာ သည် ဖတ် တတ် ရွတ် တတ် ရုံ သာ မ က ပြန် ပြော တတ် ၊ ရေး တတ် ရန် လည်း အရေးကြီး ပါ သည် ။ 	G5	Primary
ဆရာ များ အတွက် အမှာစာ 	 မြန်မာ ဘာသာ စကား ၌ စာ လုံး များ က ဖော်ညွှန်း သည့် အတိုင်း အသံ ထွက် သည့် စကားလုံး များ ရှိ သလို အနည်းငယ် ပြောင်းလဲ အသံ ထွက် မှ “ စံ အသံ ထွက် ” နှင့် ညီညွတ် သည့် စကား သံ များ လည်း ရှိ သည် ။ ယင်း သို့ ရှိ သည့် အတွက် ဗမာ စကား ကို မိခင် ဘာသာ စကား အဖြစ် ငယ်စဉ် က တည်း က ပြော လာ ခဲ့ သည့် ကလေး များ အဖို့ အလိုလို နားရည်ဝ ပြီး ဖြစ် ၍ အခက်အခဲ မ ရှိ သော်လည်း ကျန် တိုင်းရင်းသား ကလေးငယ် များ အဖို့ “ စံ အသံ ထွက် ” နှင့် အညီ ရွတ်ဆို တတ် ရန် အခက်အခဲ ရှိ နိုင် သည် ။ ဤ အချက် ကို ပေါ်လွင် စေ လို သဖြင့် “ ရေး တော့ အမှန် ဖတ် တော့ အသံ ” သင်ခန်းစာ ကို ထည့်သွင်း ထား ပါ သည် ။ ဆရာ တို့ က “ မြန်မာ အဘိဓာန် ” အကူအညီ ဖြင့် အသံ ထွက် သဘော ကို ဖြည့်စွက် လေ့ကျင့် သင် ပေး နိုင် ပါ သည် ။ 	G5	Primary
ဆရာ များ အတွက် အမှာစာ 	 သင်ခန်းစာ ကျေညက် စွာ နားလည် တတ်မြောက်ရေး ကို ဦးစား ပေး ရန် နှင့် ဘာသာ စကား ကျွမ်းကျင် ရေး ကို အလေးအနက်ထား ရန် လိုအပ် ပါ သည် ။ 	G5	Primary
ဆရာ များ အတွက် အမှာစာ 	၃ ။ မူလတန်း အထက် ဆင့် တွင် မြန်မာစာသင်ချိန် မှာ တစ် ချိန် လျှင် ( ၃၅ ) မိနစ် ဖြစ် ၍ တစ် ပတ် လျှင် ( ၈ ) ချိန် သင် ရ ပါ မည် ။ တစ် နှစ် ( ၃၆ ) ပတ် အတွက် စာသင် ချိန် ပေါင်း ( ၂၈၈ ) ချိန် ရှိ မည် ဖြစ် ပြီး နာရီ ပေါင်း ( ၁၆၈ ) နာရီ သင် ရန် ဖြစ် သည် ။ စာသင် ချိန် တစ် ချိန် လျှင် ( ၃၅ ) မိနစ် သာ ဖြစ် သည် ကို သတိပြု ၍ သင်ခန်းစာ တစ် ခု ကို တစ် ချိန် တည်း ဖြင့် ပြီး အောင် သင် ရန် မ ဖြစ် နိုင် ပါ ။ 	G5	Primary
ဆရာ များ အတွက် အမှာစာ 	၄ ။ စတုတ္ထ တန်း မြန်မာစာသင်ချိန် ခန့်မှန်းချက် ဇယား ကို နမူနာ အဖြစ် ဖော်ပြ ထား ပါ သည် ။ 	G5	Primary
ဆရာ များ အတွက် အမှာစာ 	စဉ် ။ သင်ခန်းစာ ခေါင်းစဉ် ။ သင်ချိန် ။ စုစုပေါင်း 	G5	Primary
ဆရာ များ အတွက် အမှာစာ 	၁ ။ စကားပြေ ( တစ် ပုဒ် လျှင် ) ၁၃ ပုဒ် ။ ၈ ( ၈ ချိန် × ၁၃ ) ၁၀၄	G5	Primary
ဆရာ များ အတွက် အမှာစာ 	၂ ။ ကဗျာ ( တစ် ပုဒ် လျှင် ) ၆ ပုဒ် ၅ ( ၅ ချိန် × ၆ ) ၃ဝ	G5	Primary
ဆရာ များ အတွက် အမှာစာ 	 သင်ချိန် ပေါင်း ၁၃၄ ။ အရန် သင်ချိန် ၁၅၄	G5	Primary
ဆရာ များ အတွက် အမှာစာ 	 တစ် နှစ် ( ၃၆ ) ပတ် အတွက် စုစုပေါင်း သင် ချိန် ၂၈၈	G5	Primary
ဆရာ များ အတွက် အမှာစာ 	 မှတ်ချက် ။ အရန် သင်ချိန် သည် အချိန် ထပ်မံ လိုအပ် သော သင်ယူ မှု လုပ်ငန်း များ အတွက် အသုံးပြု ရန် ဖြစ် ပါ သည် ။ 	G5	Primary
မာတိကာ 	စဉ် ။ အကြောင်းအရာ ။ စာမျက်နှာ 	G5	Primary
မာတိကာ 	၁ ။ မိတ်ဆွေ သုံး ဦး ၁	G5	Primary
မာတိကာ 	၂ ။ မြစ်ဧရာ ( ကဗျာ ) ၄	G5	Primary
မာတိကာ 	၃ ။ ရွှေတိဂုံစေတီတော် ၅	G5	Primary
မာတိကာ 	၄ ။ သိုးရေ ခြုံ သော ဝံပုလွေ ၈	G5	Primary
မာတိကာ 	၅ ။ စိန်ဗေဒါ ၁၀ 	G5	Primary
မာတိကာ 	၆ ။ အတတ်ပညာ ( ကဗျာ ) ၁၂ 	G5	Primary
မာတိကာ 	၇ ။ ကျောင်း စာကြည့်တိုက် ၁၃	G5	Primary
