Title	Text	Grade	Level
နဝမတန်းမြန်မာစာ ကျောင်းသုံးစာအုပ်မိတ်ဆက်	ပြည်ထောင်စု သမ္မတ မြန်မာ နိုင်ငံတော် အစိုးရ ပညာ ရေး ဝန်ကြီးဌာန	G9	Lower Secondary
နဝမတန်းမြန်မာစာ ကျောင်းသုံးစာအုပ်မိတ်ဆက်	ကျောင်း သုံး စာအုပ်	G9	Lower Secondary
နဝမတန်းမြန်မာစာ ကျောင်းသုံးစာအုပ်မိတ်ဆက်	မြန်မာ စာ	G9	Lower Secondary
နဝမတန်းမြန်မာစာ ကျောင်းသုံးစာအုပ်မိတ်ဆက်	နဝမ တန်း	G9	Lower Secondary
နဝမတန်းမြန်မာစာ ကျောင်းသုံးစာအုပ်မိတ်ဆက်	ကဗျာ ၊ ပုံပြင် ၊ ပြဇာတ် ၊ ဝတ္ထု ၊ သုတ ရသ ဆောင်းပါး အသုံးချ ဘာသာ စကား	G9	Lower Secondary
နဝမတန်းမြန်မာစာ ကျောင်းသုံးစာအုပ်မိတ်ဆက်	ပြည်ထောင်စု သမ္မတ မြန်မာ နိုင်ငံတော် အစိုးရ ပညာ ရေး ဝန်ကြီးဌာန	G9	Lower Secondary
နဝမတန်းမြန်မာစာ ကျောင်းသုံးစာအုပ်မိတ်ဆက်	ကျောင်း သုံး စာအုပ်	G9	Lower Secondary
နဝမတန်းမြန်မာစာ ကျောင်းသုံးစာအုပ်မိတ်ဆက်	မြန်မာ စာ	G9	Lower Secondary
နဝမတန်းမြန်မာစာ ကျောင်းသုံးစာအုပ်မိတ်ဆက်	နဝမ တန်း	G9	Lower Secondary
နဝမတန်းမြန်မာစာ ကျောင်းသုံးစာအုပ်မိတ်ဆက်	ဤ နဝမ တန်း မြန်မာ စာ ကျောင်း သုံး စာအုပ် တွင် မြန်မာ စာ ဘာသာရပ် အကြောင်း နှင့် ယင်း ဘာသာရပ် ကို လက်တွေ့ ဘဝ တွင် အသုံးချ နိုင် အောင် သင်ခန်းစာ များ ကို စီစဉ် ရွေးချယ် ထား သည် ။ သင်ယူ ပြီး သည့် အခါ တွင် ဘာသာရပ် နှင့် သက်ဆိုင် သည့် အသိပညာ ၊ ကျွမ်းကျင် မှု အသစ် များ ဖွံ့ဖြိုး လာ ရန် ရည်ရွယ် သည် ။ သင်ယူ သည့် အခါ ဆရာ ၏ လမ်းညွှန် ချက် ဖြင့် အတန်းဖော် များ နှင့်အတူ အဖွဲ့ လိုက် လုပ်ငန်း များ လုပ်ဆောင် သင်ယူ မည် ။ ထို့ပြင် ပြဿနာ အခက်အခဲ များ ကို ဖြေရှင်း တတ် ရန် နှင့် စဉ်းစား တွေးခေါ် ဖန်တီး တတ် ရန် လေ့လာ သင်ယူ မည် ။ အချို့ စာသင် ချိန် များ တွင် အဖွဲ့ လိုက် လုပ်ဆောင် ကြ ပြီး အချို့ စာသင် ချိန် များ တွင် အတန်း လိုက် သို့မဟုတ် တစ် ဦး ချင်း လေ့လာ သင်ယူ ကြ မည် ဖြစ် သည် ။	G9	Lower Secondary
နဝမတန်းမြန်မာစာ ကျောင်းသုံးစာအုပ်မိတ်ဆက်	သင်ယူ ရ မည့် အကြောင်းအရာ များ	G9	Lower Secondary
နဝမတန်းမြန်မာစာ ကျောင်းသုံးစာအုပ်မိတ်ဆက်	ဤ နဝမ တန်း ၊ မြန်မာ စာ ဘာသာရပ် ကျောင်း သုံး စာအုပ် တွင် အောက်ပါ အကြောင်းအရာ များ ပါဝင် သည် ။	G9	Lower Secondary
နဝမတန်းမြန်မာစာ ကျောင်းသုံးစာအုပ်မိတ်ဆက်	အပိုင်း - ၁ ။ ကဗျာ ၊ စကားပြေ ၊ အသုံးချ ဘာသာ စကား ။ စဉ် အမျိုးအစား ။ ၁ ။ ကဗျာ ၂ ။ စကားပြေ ( ၁ ) သုတ ရသ စကားပြေ ( ၂ ) ဝတ္ထု ( ၃ ) ပြဇာတ် ( ၄ ) ရသ စာတမ်း ။ ၃ ။ အသုံးချ ဘာသာ စကား ( စကားပုံ )	G9	Lower Secondary
